[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -124, 0, 2, 0, 0, 0, 0, 47]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -126, 0, 2, 0, 2, 0, 0, -18]
[36, 0, -125, 0, 2, 0, 2, 0, 0, -45]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -124, 0, 2, 0, 0, 0, 0, 47]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
[36, 0, -125, 0, 2, 0, 0, 0, 0, -100]
